loop_number,timestamp,heart_rate_bpm,hrv_ms,quality_score,quality_label,num_peaks,hr_stable,rhythm_regular,log_timestamp
261,260996,140.18691588785046,50.0,72.0,GOOD,1,False,False,2026-03-10T15:14:02.679720
262,261996,156.25,80.0,84.40583372233739,EXCELLENT,3,False,False,2026-03-10T15:14:02.786654
263,262996,144.23076923076923,80.0,86.54710314389416,EXCELLENT,3,False,True,2026-03-10T15:14:02.897829
264,263996,144.23076923076923,80.0,72.0,GOOD,1,False,False,2026-03-10T15:14:03.009166
265,264996,161.29032258064515,80.0,87.99046144422691,EXCELLENT,3,False,True,2026-03-10T15:14:03.118570
266,265996,157.89473684210526,64.0,85.71638791647672,EXCELLENT,3,False,True,2026-03-10T15:14:03.232582
267,266996,157.89473684210526,64.0,72.0,GOOD,1,False,False,2026-03-10T15:14:03.345733
