loop_number,timestamp,heart_rate_bpm,hrv_ms,quality_score,quality_label,num_peaks,hr_stable,rhythm_regular,log_timestamp
261,260996,154.63917525773195,60.0,72.0,GOOD,1,False,False,2026-03-10T16:26:06.965352
262,261996,138.88888888888889,60.0,85.79081617069349,EXCELLENT,3,False,True,2026-03-10T16:26:07.076359
263,262996,137.61467889908258,60.0,85.74507398841851,EXCELLENT,3,False,False,2026-03-10T16:26:07.184108
264,263996,153.0612244897959,48.0,86.2300423929769,EXCELLENT,3,False,True,2026-03-10T16:26:07.292343
265,264996,157.89473684210526,64.0,85.66501767775027,EXCELLENT,3,False,True,2026-03-10T16:26:07.401354
266,265996,157.89473684210526,64.0,72.0,GOOD,1,False,False,2026-03-10T16:26:07.512703
267,266996,157.89473684210526,64.0,72.0,GOOD,1,False,False,2026-03-10T16:26:07.614104
268,267996,136.36363636363637,64.0,85.16514726951434,EXCELLENT,3,True,False,2026-03-10T16:26:07.731364
269,268996,121.95121951219512,64.0,83.22456124771244,EXCELLENT,3,False,False,2026-03-10T16:26:07.840591
