loop_number,timestamp,level,level_numeric,confidence,short_explanation,hr,hrv,quality,log_timestamp
261,2026-01-25T20:09:48.781690,CRITICAL,3,17.02072575942717,"severe tachycardia, critical stress, arrhythmia",200.0,0.0,17.02072575942717,2026-01-25T20:09:48.781690
262,2026-01-25T20:09:48.894253,CRITICAL,3,81.21433062171123,"severe tachycardia, critical stress, arrhythmia",163.04347826086956,0.0,81.21433062171123,2026-01-25T20:09:48.894253
263,2026-01-25T20:09:48.999982,CRITICAL,3,81.78133457721404,"severe bradycardia, critical stress, arrhythmia",0.0,0.0,81.78133457721404,2026-01-25T20:09:48.999982
264,2026-01-25T20:09:49.109714,CRITICAL,3,31.61508277977977,"severe bradycardia, critical stress, arrhythmia",0.0,0.0,31.61508277977977,2026-01-25T20:09:49.109714
265,2026-01-25T20:09:49.223371,CRITICAL,3,81.28140242418353,"severe bradycardia, critical stress, arrhythmia",0.0,0.0,81.28140242418353,2026-01-25T20:09:49.223371
266,2026-01-25T20:09:49.328949,CRITICAL,3,81.4353117675593,"severe tachycardia, critical stress, arrhythmia",154.63917525773195,0.0,81.4353117675593,2026-01-25T20:09:49.328949
267,2026-01-25T20:09:49.444184,CRITICAL,3,80.97281661615817,"severe tachycardia, critical stress, arrhythmia",170.45454545454547,0.0,80.97281661615817,2026-01-25T20:09:49.444184
268,2026-01-25T20:09:49.555044,CRITICAL,3,81.9920891394493,"severe bradycardia, critical stress, arrhythmia",0.0,0.0,81.9920891394493,2026-01-25T20:09:49.557049
269,2026-01-25T20:09:49.660907,CRITICAL,3,81.37053643865676,"severe tachycardia, critical stress, arrhythmia",161.29032258064515,0.0,81.37053643865676,2026-01-25T20:09:49.660907
