loop_number,timestamp,level,level_numeric,confidence,short_explanation,hr,hrv,quality,log_timestamp
271,2026-03-10T16:20:47.688782,CRITICAL,3,68.1244057628274,"severe tachycardia, arrhythmia",131.57894736842104,76.0,85.15550720353424,2026-03-10T16:20:47.689909
272,2026-03-10T16:20:47.791272,WARNING,1,82.93405844738606,arrhythmia,126.05042016806723,76.0,82.93405844738606,2026-03-10T16:20:47.791272
