loop_number,timestamp,heart_rate_bpm,hrv_ms,quality_score,quality_label,num_peaks,hr_stable,rhythm_regular,log_timestamp
261,260996,129.3103448275862,52.0,84.6915098633737,EXCELLENT,3,False,False,2026-03-10T15:28:37.028331
262,261996,129.3103448275862,52.0,72.0,GOOD,1,False,False,2026-03-10T15:28:37.136368
263,262996,168.53932584269663,32.0,87.97092242841983,EXCELLENT,3,False,True,2026-03-10T15:28:37.251630
264,263996,83.33333333333334,32.0,71.64584921202231,GOOD,2,False,False,2026-03-10T15:28:37.356745
265,264996,170.45454545454547,32.0,88.43679163493735,EXCELLENT,3,False,True,2026-03-10T15:28:37.470341
