loop_number,timestamp,heart_rate_bpm,hrv_ms,quality_score,quality_label,num_peaks,hr_stable,rhythm_regular,log_timestamp
271,270996,131.57894736842104,76.0,85.15550720353424,EXCELLENT,3,False,False,2026-03-10T16:20:47.689909
272,271996,126.05042016806723,76.0,82.93405844738606,EXCELLENT,3,False,False,2026-03-10T16:20:47.791272
